index	ID	商品分类	数量	成本	销售
23310	9300682013277	100104	1	37	46
23311	9300682013284	100104	1	37	46
23312	9300697100092	730302	1	97	138
23313	9300697100115	730302	2	194	290
23314	9300697100139	730302	1	97	145
23315	9300697100269	730301	1	126	195
23316	9300697100283	730301	1	79	115
23317	9300697100726	720502	1	123	166
23318	9300697100733	720502	2	288	418
23319	9300697101365	730301	1	61	95
23320	9300697102713	720515	1	66	95
23321	9300697104823	720310	1	144	209
23322	9300697104922	730309	1	88	125
23323	9300697105585	730301	1	61	95
23324	9300697105608	730301	1	29	47
23325	9300697106056	730301	1	52	75
23326	9300697106148	730302	2	194	290
23327	9300697106711	730301	1	79	115
23328	9300697106858	730301	1	61	88
23329	9300697107503	730301	1	126	195
23330	9300697107633	730301	1	70	98
23331	9300697108159	730302	2	232	370
23332	9300697108678	730301	1	138	199
23333	9300697108876	720502	1	176	233
23334	9300697108913	720303	1	305	449
23335	9300697108920	720303	1	305	449
23336	9300697108937	720303	1	262	379
23337	9300697109569	720317	1	129	189
23338	9300697109705	730301	1	138	199
23339	9300697110374	720303	1	218	309
23340	9310003001500	130111	1	85	109
23341	9310003002248	130111	1	60	79
23342	9310012019510	110126	1	68	88
23343	9310012019534	110126	1	68	82
23344	9310012019541	110126	1	68	88
23345	9310022107405	500804	3	87	120
23346	9310022387708	500803	10	160	210
23347	9310022387807	500803	7	112	147
23348	9310022505003	500804	1	29	40
23349	9310022506802	500804	1	29	40
23350	9310022530401	500804	1	171	218
23351	9310022530500	500804	2	1314	1104
23352	9310022705601	500804	1	171	218
23353	9310022706103	500804	24	504	648
23354	9310022706202	500804	1	21	26
23355	9310022707407	500804	2	42	52
23356	9310022709906	500803	2	32	42
23357	9310022724008	500804	12	108	204
23358	9310022724107	500804	3	27	51
23359	9310022724206	500804	2	18	34
23360	9310022724305	500804	1	9	17
23361	9310022729805	500804	1	378	480
23362	9310022729904	500804	1	378	480
23363	9310022733208	500804	2	68	62
23364	9310022733406	500804	1	185	218
23365	9310022735004	500804	2	42	54
23366	9310022759703	500804	1	39	54
23367	9310022759802	500804	1	59	80
23368	9310022781704	500804	1	89	119
23369	9310022781803	500804	1	89	119
23370	9310022806810	500803	2	32	42
23371	9310022807015	500803	1	16	21
23372	9310022856105	500804	1	33	45
23373	9310022861000	500804	1	34	42
23374	9310022861109	500804	1	34	42
23375	9310022862601	500804	6	126	162
23376	9310022862700	500804	1	21	27
23377	9310022862809	500804	2	42	54
23378	9310022866104	500803	1	117	155
23379	9310022866203	500803	1	117	147
23380	9310022866302	500803	1	42	52
23381	9310022866401	500803	2	84	104
23382	9310022866500	500803	1	42	49
23383	9310034200125	100205	1	44	55
23384	9310034300047	100205	1	44	55
23385	9310034300054	100205	2	88	110
23386	9310034302430	100205	1	44	55
23387	9310034370071	100205	1	38	48
23388	9310034370095	100205	1	38	48
23389	9310042238981	530105	1	147	176
23390	9310042571491	530105	2	262	248
23391	9310052121372	110138	1	119	139
23392	9310052751203	130110	1	53	66
23393	9310052751227	130110	1	53	66
23394	9310055011243	100419	1	72	92
23395	9310055011342	100419	1	97	119
23396	9310059602102	300107	1	140	195
23397	9310059602201	300107	1	112	151
23398	9310079306172	110138	1	76	98
23399	9310124151214	720307	1	48	70
23400	9310135026310	120303	1	104	135
23401	9310135026341	120303	1	104	135
23402	9310135026372	120303	1	104	128
23403	9310155100434	110409	1	28	36
23404	9310155202138	110409	1	28	36
23405	9310155202435	110409	1	28	36
23406	9310155203838	110409	1	28	36
23407	9310155412520	110409	1	28	36
23408	9310155413213	110409	1	28	36
23409	9310155413220	110409	1	28	36
23410	9310479560020	100102	1	64	85
23411	9310479560129	100102	1	64	85
23412	9311000010014	130111	1	52	68
23413	9311005000034	100212	1	49	65
23414	9311005000072	100212	1	49	65
23415	9311005001505	100306	1	63	82
23416	9311406220208	110127	1	60	75
23417	9311809022539	530110	1	206	280
23418	9311809100077	300716	1	82	115
23419	9311809100114	300704	1	151	166
23420	9311809110021	300702	1	135	138
23421	9311809120006	300705	1	169	237
23422	9311809180536	530120	1	82	109
23423	9311809196025	530110	1	110	129
23424	9311809900097	300712	1	138	189
23425	9311827001202	110127	3	111	144
23426	9311827001233	110127	1	60	75
23427	9311827001240	110127	1	93	120
23428	9312631000405	100515	1	82	93
23429	9312631801118	100418	3	210	285
23430	9315536155249	100102	3	345	444
23431	9315536195139	100102	1	157	200
23432	9317358111137	500804	1	80	105
23433	9317358111151	500804	2	552	698
23434	9317358333331	500804	1	17	23
23435	9317358333348	500804	1	17	23
23436	9317358333409	500803	1	17	22
23437	9317358333416	500803	1	17	22
23438	9317610332010	100102	3	579	687
23439	9318017202012	560402	1	366	415
23440	9318017207031	560402	1	366	415
23441	9318017209059	560402	6	1920	1970
23442	9322915001356	100113	1	45	55
23443	9322935011595	100112	1	64	85
23444	9322935011656	100112	1	64	85
23445	9322935011717	100112	1	64	85
23446	9322935011984	100112	1	37	47
23447	9322935011991	100112	1	37	47
23448	93362979     	500804	5	95	120
23449	93362986     	500804	6	114	144
23450	93362993     	500804	5	95	120
23451	93370868     	500804	5	95	120
23452	93432634     	500804	5	95	120
23453	93432641     	500804	5	95	120
23454	93447690     	500804	2	38	48
23455	93447706     	500804	1	19	24
23456	93457545     	500804	2	38	48
23457	93457552     	500804	1	19	24
23458	9400097080137	100610	1	220	299
23459	9400097080304	100605	1	220	295
23460	9400097080854	100610	2	950	798
23461	9400544011257	110506	1	52	66
23462	9400585250202	300803	1	132	189
23463	9414863071854	520328	1	93	129
23464	9415007000402	100437	1	226	249
23465	9415007000730	130110	1	96	125
23466	9415007002208	100437	1	460	509
23467	9415007002987	100401	1	410	455
23468	9415007002994	100401	1	215	239
23469	9415007005452	100401	1	219	249
23470	9415007005469	100401	1	434	489
23471	9415007006510	100401	1	283	313
23472	9415007007173	100436	2	670	598
23473	9415007007555	100401	1	230	269
23474	9415007007562	100401	1	426	499
23475	9415007008125	130110	1	69	85
23476	9415007008682	100436	2	590	698
23477	9415007008699	100436	1	527	619
23478	9415007301486	130111	1	60	78
23479	9415007301516	130111	2	120	156
23480	9415007601098	100401	1	193	215
23481	9415007601104	100401	1	354	389
23482	9415007601401	100439	1	302	335
23483	9415007601432	100401	1	383	404
23484	9415007601876	100401	1	226	249
23485	9415007602194	100401	2	840	708
23486	9415007602200	100439	1	644	674
23487	9415007602255	100401	1	191	215
23488	9415007602651	100401	1	462	509
23489	9415007602668	100401	1	243	269
23490	9415007602903	100401	1	540	569
23491	9415007603153	100401	1	210	235
23492	9415007603160	100401	1	385	324
23493	9415007603290	130109	1	57	75
23494	9415007603313	130109	1	57	75
23495	9415007603337	130109	1	57	75
23496	9415044128770	720226	1	115	159
23497	9415262030039	130111	1	53	70
23498	9418783000338	560403	1	419	488
23499	9418783000512	560403	1	334	395
23500	9418783000536	560403	2	668	632
23501	9418783001021	560402	1	457	515
23502	9555008600000	530301	1	63	75
23503	9555008600017	530406	1	127	149
23504	9555008600024	530404	1	170	219
23505	9555008600048	530601	1	84	119
23506	9555008600055	530601	1	84	119
23507	9555008600185	530406	1	70	85
23508	9555008600192	530406	1	64	85
23509	9555008600314	530404	1	170	219
23510	9555018804030	510512	1	90	129
23511	9555037202039	100403	1	71	75
23512	9556001093714	100406	1	80	103
23513	9556001096302	100406	1	100	123
23514	9556001589101	110603	4	84	112
23515	9556001804068	110136	1	47	60
23516	9556001911001	100406	1	214	268
23517	9556015140107	100418	1	31	39
23518	9556015140114	100418	1	31	39
23519	9556015140121	100418	1	31	39
23520	9556019001305	530104	1	42	53
23521	9556019001312	530104	1	42	56
23522	9556019001329	530104	1	42	56
23523	9556019001336	530104	1	42	56
23524	9556019001343	530104	1	50	65
23525	9556019001350	530104	1	50	65
23526	9556023331146	100209	1	25	30
23527	9556023331153	100209	1	25	30
23528	9556023331160	100209	1	25	30
23529	9556023331528	100216	1	53	69
23530	9556023331535	100216	2	106	138
23531	9556023331542	100216	1	53	66
23532	9556031159572	530105	1	66	84
23533	9556031159589	530105	2	178	258
23534	9556055663437	100212	1	80	95
23535	9556085102166	100204	1	43	55
23536	9556085302757	100217	1	43	55
23537	9556085318321	100204	1	43	55
23538	9556085319328	100204	1	43	55
23539	9556085549725	100217	1	33	42
23540	9556085558918	100205	1	43	55
23541	9556121000166	100202	1	105	94
23542	9556121000210	100215	1	106	123
23543	9556121000234	100202	1	33	40
23544	9556121000319	100215	1	106	123
23545	9556121000333	100202	1	33	40
23546	9556121002214	100215	1	114	132
23547	9556121002917	100201	1	26	32
23548	9556121003112	100205	1	53	62
23549	9556121003860	100215	1	114	139
23550	9556121004072	100201	1	23	28
23551	9556121004379	100213	1	42	54
23552	9556121008025	100217	2	32	40
23553	9556121008032	100217	1	16	21
23554	9556121009411	100215	1	100	109
23555	9556167340035	100203	1	43	55
23556	9556174300107	100419	1	90	112
23557	9556174300206	100419	3	234	283
23558	9556178007125	100210	1	20	28
23559	9556178007149	100210	1	20	28
23560	9556178007194	100210	1	20	28
23561	9556181010013	110214	1	71	92
23562	9556204283059	100111	2	130	158
23563	9556291800139	100205	1	38	48
23564	9556291800146	100205	1	38	48
23565	9556291800368	100205	1	21	25
23566	9556296202037	100216	1	38	45
23567	9556296203638	100103	2	110	136
23568	9556298001003	530112	1	53	68
23569	9556352008832	100217	1	106	139
23570	9556398700035	100205	1	38	48
23571	9556437002274	130102	1	63	79
23572	9556439880344	100210	1	80	99
23573	9556439880610	100205	1	80	89
23574	9556439880986	100205	1	34	45
23575	9556439880993	100205	1	34	45
23576	9556465100034	100414	2	202	258
23577	9556465200031	100407	2	264	338
23578	9556465300021	100414	1	101	129
23579	9556465300076	100414	1	132	165
23580	9556465600015	100414	2	210	238
23581	9556465600039	100406	5	570	725
23582	9556465600091	100414	1	105	119
23583	9556465600107	100414	2	112	138
23584	9556466200252	100414	2	90	98
23585	9556555000046	100407	1	78	89
23586	9556555000053	100407	2	166	166
23587	9556555000060	100414	1	78	89
23588	9556555000183	100414	1	115	149
23589	9556774300064	110509	1	43	56
23590	9557291012621	100306	1	90	66
23591	9557291012638	100306	1	90	69
23592	9557291020077	100205	1	50	59
23593	9557291020084	100205	1	50	59
23594	9557447843079	760507	1	74	125
23595	9557615168355	100325	1	50	65
23596	9771011777007	760155	1	150	180
23597	9771015589002	760155	1	90	108
23598	9771015590008	760155	1	90	108
23599	9771015996008	760155	1	135	162
23600	9771015998002	760155	1	74	89
23601	9771017787000	760155	1	165	198
23602	9771021953002	761111	1	74	76
23603	9771022070005	760155	1	120	144
23604	9771022414908	760155	1	111	126
23605	9771022760005	760155	1	74	89
23606	9771022761002	760155	1	135	154
23607	9771023227002	760155	1	103	112
23608	9771023283008	761111	1	73	83
23609	9771023454002	761111	1	74	89
23610	9771024494007	760155	1	58	70
23611	9771025473001	760155	1	118	135
23612	9771025763003	760155	1	127	153
23613	9771026701004	760155	1	217	248
23614	9771026890005	760155	1	96	104
23615	9771027005002	761111	1	58	70
23616	9771027237007	760155	1	66	79
23617	9771027613009	760155	1	150	162
23618	9771028003007	760155	1	150	171
23619	9771028183501	760155	1	90	108
23620	9771028632009	760155	1	74	80
23621	9771028709008	760155	1	90	108
23622	9771028712008	760155	1	51	38
23623	9771028729006	760155	1	74	85
23624	9771028865001	760155	1	45	54
23625	9771029309009	760155	1	45	54
23626	9771029632008	760155	1	74	89
23627	9771560312001	760155	1	165	198
23628	9771560807002	760155	1	105	120
23629	9771561388005	760155	1	120	137
23630	9771562178001	761111	1	66	75
23631	9771562349005	760155	1	52	63
23632	9771563107086	760155	1	90	97
23633	9771563357009	761111	1	75	85
23634	9771563474003	760155	1	66	65
23635	9771607195000	760155	1	74	89
23636	9771608262008	760155	1	90	103
23637	9789570302073	760155	1	133	162
23638	9789570316308	760155	1	166	224
23639	9789570317183	760155	1	120	138
23640	9789570317527	760155	1	99	134
23641	9789570324297	760155	1	133	171
23642	9789570324518	760155	1	99	121
23643	9789570327045	760155	1	166	225
23644	9789570327090	760155	1	173	222
23645	9789570391015	760155	1	106	137
23646	9789570407242	760155	1	133	180
23647	9789570407532	760155	1	93	134
23648	9789570434095	761104	1	186	252
23649	9789570434101	761104	1	186	252
23650	9789570434194	760155	1	232	314
23651	9789570446999	760155	1	99	134
23652	9789570452044	760155	1	186	252
23653	9789570491210	760155	1	146	198
23654	9789571329956	760155	1	153	207
23655	9789571330105	760155	1	146	198
23656	9789571330815	760155	1	153	207
23657	9789571331027	760155	1	186	224
23658	9789571331553	760155	1	146	198
23659	9789571331782	760155	1	153	187
23660	9789571332468	760155	1	153	207
23661	9789571332826	760155	1	100	135
23662	9789571332833	760155	1	100	135
23663	9789571333021	760155	1	146	188
23664	9789572087022	760155	1	133	180
23665	9789572234211	761103	1	328	393
23666	9789572234419	761103	1	320	432
23667	9789572234990	761103	1	350	419
23668	9789572235034	761103	1	357	405
23669	9789572235171	761103	1	342	432
23670	9789573093664	760155	1	132	179
23671	9789573099123	760155	1	120	154
23672	9789573238775	760155	1	133	180
23673	9789573239772	761101	1	133	180
23674	9789573240877	760155	1	133	180
23675	9789573242376	760155	1	133	180
23676	9789573317241	760155	1	166	225
23677	9789573317586	760155	1	186	239
23678	9789573494508	761117	1	71	90
23679	9789573499367	761117	1	53	68
23680	9789574670321	760155	1	100	115
23681	9789574670758	760155	1	146	198
23682	9789574670802	760155	1	120	162
23683	9789574671465	760155	1	125	169
23684	9789574671489	760155	1	105	135
23685	9789574671779	760155	1	120	162
23686	9789574672028	760155	1	166	209
23687	9789574690510	760155	1	66	89
23688	9789574690978	760155	1	66	84
23689	9789574691678	760155	1	132	162
23690	9789574691814	760155	1	106	137
23691	9789574692859	760155	1	106	144
23692	9789574693177	760155	1	66	79
23693	9789574701636	761104	1	126	154
23694	9789574701971	761104	1	126	162
23695	9789574702008	760155	1	126	171
23696	9789574702107	760155	1	113	145
23697	9789574702121	760155	1	126	171
23698	9789575263973	760155	1	100	135
23699	9789575264017	760155	1	100	135
23700	9789575293963	760155	2	200	257
23701	9789575294472	760155	1	100	135
23702	9789575294762	760155	1	113	145
23703	9789575297756	761105	1	146	198
23704	9789575299330	760155	1	120	162
23705	9789575570705	760155	1	146	198
23706	9789575607425	760155	1	153	187
23707	9789575651060	760155	1	100	135
23708	9789575652272	760155	1	120	162
23709	9789575654146	760155	1	213	288
23710	9789575665623	761103	1	253	342
23711	9789575665937	761103	1	414	496
23712	9789575666569	761103	1	260	351
23713	9789575667399	761103	1	278	316
23714	9789575667665	761103	1	128	146
23715	9789575720261	760155	1	106	144
23716	9789575837402	760155	1	153	207
23717	9789575838133	760155	1	146	179
23718	9789575838249	760155	1	153	207
23719	9789575838997	760155	1	132	179
23720	9789575839321	760155	1	133	171
23721	9789575839468	760155	1	166	225
23722	9789575954505	761117	1	53	68
23723	9789575955472	761117	1	53	68
23724	9789575956219	761117	1	92	117
23725	9789575956509	761117	1	92	117
23726	9789575956608	761117	1	57	72
23727	9789575956950	761117	1	100	126
23728	9789575957124	761117	1	92	117
23729	9789576072680	760155	1	133	151
23730	9789576073250	760155	1	120	162
23731	9789576073861	760155	1	133	180
23732	9789576074653	760155	1	146	188
23733	9789576074790	760155	1	133	180
23734	9789576074806	760155	1	126	171
23735	9789576075476	760155	1	146	188
23736	9789576075483	760155	1	160	216
23737	9789576075551	760155	1	153	207
23738	9789576075605	760155	1	199	269
23739	9789576075766	760155	1	140	180
23740	9789576075780	760155	1	140	171
23741	9789576275838	760155	1	149	202
23742	9789576303340	760155	1	213	288
23743	9789576304316	760155	1	213	288
23744	9789576306150	760155	1	146	179
23745	9789576591846	760155	1	166	225
23746	9789576630309	760155	1	133	171
23747	9789576630668	760155	1	133	171
23748	9789576677090	760155	1	186	252
23749	9789576677281	760155	1	120	162
23750	9789576677311	760155	1	132	161
23751	9789576796500	760155	1	140	180
23752	9789576796883	760155	1	146	198
23753	9789576797132	760155	1	133	144
23754	9789576797422	760155	1	146	198
23755	9789577088567	760155	1	132	161
23756	9789577311894	761117	1	78	99
23757	9789577317100	761117	1	78	99
23758	9789577441720	760155	1	199	269
23759	9789577762405	760155	1	99	121
23760	9789577912299	760155	1	213	288
23761	9789577912732	760155	1	200	270
23762	9789577912749	760155	1	200	270
23763	9789578031524	760155	1	160	196
23764	9789578032880	760155	1	160	205
23765	9789578113411	760155	1	106	130
23766	9789578119666	760155	1	160	195
23767	9789578119789	760155	1	160	216
23768	9789578119819	760155	1	160	216
23769	9789578119864	760155	1	160	195
23770	9789578119963	760155	1	132	170
23771	9789578205345	760155	1	132	179
23772	9789578230040	760155	1	133	171
23773	9789578230057	760155	1	133	180
23774	9789578230392	760155	1	133	180
23775	9789578230453	760155	1	133	180
23776	9789578262393	760155	1	46	62
23777	9789578262782	760155	1	46	62
23778	9789578280038	760155	1	200	270
23779	9789578280229	760155	1	200	243
23780	9789578280366	760155	1	186	252
23781	9789578280373	760155	1	300	365
