index	ID	年龄	区域
24503	01970722  	C 	B 
24504	01970746  	F 	F 
24505	01970753  	B 	F 
24506	01970777  	D 	F 
24507	01970784  	C 	E 
24508	01970920  	B 	E 
24509	01970951  	D 	F 
24510	01970968  	C 	G 
24511	01970975  	D 	G 
24512	01971033  	D 	C 
24513	01971057  	A 	C 
24514	01971064  	A 	C 
24515	01971071  	D 	E 
24516	01971088  	C 	G 
24517	01971156  	B 	E 
24518	01971200  	B 	E 
24519	01971217  	B 	C 
24520	01971309  	D 	C 
24521	01971323  	D 	D 
24522	01971354  	A 	C 
24523	01971392  	H 	B 
24524	01971477  	D 	E 
24525	01971521  	C 	A 
24526	01971538  	C 	D 
24527	01971552  	C 	G 
24528	01971606  	B 	E 
24529	01971644  	A 	F 
24530	01971651  	B 	G 
24531	01971675  	D 	F 
24532	01971712  	G 	F 
24533	01971811  	A 	D 
24534	01971835  	A 	F 
24535	01971842  	C 	F 
24536	01971859  	D 	F 
24537	01971866  	D 	H 
24538	01971880  	F 	G 
24539	01971941  	B 	G 
24540	01972061  	D 	C 
24541	01972085  	E 	F 
24542	01972115  	D 	H 
24543	01972122  	D 	C 
24544	01972177  	C 	E 
24545	01972184  	D 	E 
24546	01972207  	C 	C 
24547	01972245  	F 	A 
24548	01972276  	H 	E 
24549	01972337  	C 	G 
24550	01972344  	E 	C 
24551	01972351  	D 	G 
24552	01972368  	J 	E 
24553	01972429  	E 	G 
24554	01972481  	E 	E 
24555	01972535  	C 	D 
24556	01972559  	I 	E 
24557	01972627  	B 	C 
24558	01972702  	C 	E 
24559	01972757  	C 	G 
24560	01972801  	C 	C 
24561	01972832  	E 	C 
24562	01972931  	C 	E 
24563	01972979  	B 	F 
24564	01972986  	H 	E 
24565	01973013  	C 	E 
24566	01973020  	C 	F 
24567	01973075  	D 	E 
24568	01973105  	C 	E 
24569	01973136  	F 	C 
24570	01973167  	F 	F 
24571	01973211  	D 	B 
24572	01973259  	D 	F 
24573	01973266  	F 	G 
24574	01973280  	F 	F 
24575	01973334  	D 	G 
24576	01973341  	C 	F 
24577	01973365  	F 	F 
24578	01973389  	B 	F 
24579	01973495  	E 	F 
24580	01973501  	A 	C 
24581	01973518  	E 	E 
24582	01973532  	D 	E 
24583	01973556  	E 	F 
24584	01973600  	F 	D 
24585	01973648  	E 	F 
24586	01973655  	F 	C 
24587	01973747  	G 	C 
24588	01973754  	D 	C 
24589	01973778  	A 	E 
24590	01973792  	E 	E 
24591	01973822  	B 	F 
24592	01973853  	J 	C 
24593	01973884  	C 	F 
24594	01973891  	E 	C 
24595	01973969  	C 	E 
24596	01974003  	D 	G 
24597	01974089  	E 	E 
24598	01974119  	F 	H 
24599	01974133  	D 	E 
24600	01974188  	A 	F 
24601	01974201  	F 	D 
24602	01974331  	B 	E 
24603	01974348  	E 	G 
24604	01974454  	D 	C 
24605	01974478  	E 	C 
24606	01974485  	C 	G 
24607	01974492  	E 	E 
24608	01974515  	A 	E 
24609	01974584  	E 	F 
24610	01974638  	E 	C 
24611	01974690  	B 	C 
24612	01974713  	C 	C 
24613	01974720  	J 	E 
24614	01974843  	F 	F 
24615	01974867  	B 	E 
24616	01974881  	D 	G 
24617	01974935  	C 	E 
24618	01974942  	E 	D 
24619	01974973  	C 	E 
24620	01974980  	D 	C 
24621	01975024  	C 	C 
24622	01975048  	E 	E 
24623	01975154  	G 	G 
24624	01975208  	F 	C 
24625	01975222  	G 	E 
24626	01975352  	B 	C 
24627	01975376  	E 	B 
24628	01975413  	F 	E 
24629	01975420  	C 	E 
24630	01975468  	E 	G 
24631	01975543  	C 	A 
24632	01975567  	C 	F 
24633	01975598  	F 	G 
24634	01975666  	J 	C 
24635	01975673  	C 	E 
24636	01975765  	D 	F 
24637	01975819  	J 	D 
24638	01975833  	C 	E 
24639	01975857  	F 	G 
24640	01975895  	B 	C 
24641	01975918  	B 	H 
24642	01975956  	B 	G 
24643	01975963  	C 	G 
24644	01976014  	G 	C 
24645	01976090  	C 	G 
24646	01976144  	C 	F 
24647	01976236  	D 	F 
24648	01976250  	K 	H 
24649	01976267  	K 	H 
24650	01976298  	D 	C 
24651	01976366  	E 	E 
24652	01976373  	G 	E 
24653	01976410  	H 	G 
24654	01976427  	D 	A 
24655	01976458  	D 	C 
24656	01976472  	F 	F 
24657	01976496  	G 	E 
24658	01976502  	G 	F 
24659	01976526  	J 	E 
24660	01976632  	B 	B 
24661	01976700  	D 	H 
24662	01976717  	C 	C 
24663	01976755  	B 	E 
24664	01976779  	K 	H 
24665	01976786  	K 	H 
24666	01976847  	K 	H 
24667	01976861  	K 	H 
24668	01976953  	D 	C 
24669	01976977  	I 	F 
24670	01976991  	A 	E 
24671	01977004  	C 	F 
24672	01977042  	E 	G 
24673	01977097  	B 	F 
24674	01977110  	C 	F 
24675	01977134  	F 	C 
24676	01977158  	D 	D 
24677	01977165  	B 	F 
24678	01977349  	B 	E 
24679	01977363  	B 	F 
24680	01977370  	C 	E 
24681	01977387  	B 	F 
24682	01977400  	C 	C 
24683	01977431  	F 	E 
24684	01977509  	F 	E 
24685	01977523  	C 	G 
24686	01977561  	E 	F 
24687	01977622  	B 	F 
24688	01977639  	E 	B 
24689	01977646  	E 	B 
24690	01977707  	C 	G 
24691	01977721  	F 	H 
24692	01977745  	C 	F 
24693	01977776  	A 	F 
24694	01977882  	D 	E 
24695	01977905  	F 	E 
24696	01977929  	D 	F 
24697	01977943  	E 	F 
24698	01977998  	B 	C 
24699	01978025  	A 	F 
24700	01978087  	C 	G 
24701	01978100  	B 	E 
24702	01978117  	F 	H 
24703	01978179  	F 	E 
24704	01978186  	F 	H 
24705	01978193  	G 	F 
24706	01978209  	E 	G 
24707	01978230  	J 	E 
24708	01978278  	D 	G 
24709	01978285  	F 	B 
24710	01978315  	H 	G 
24711	01978346  	C 	F 
24712	01978407  	F 	G 
24713	01978414  	G 	F 
24714	01978438  	D 	D 
24715	01978452  	B 	D 
24716	01978520  	D 	C 
24717	01978544  	B 	G 
24718	01978568  	D 	F 
24719	01978599  	D 	F 
24720	01978605  	C 	D 
24721	01978612  	G 	E 
24722	01978667  	D 	C 
24723	01978735  	C 	G 
24724	01978766  	E 	F 
24725	01978773  	B 	E 
24726	01978780  	I 	D 
24727	01978889  	E 	C 
24728	01978896  	F 	E 
24729	01978957  	B 	B 
24730	01978988  	D 	G 
24731	01978995  	C 	F 
24732	01979053  	D 	D 
24733	01979084  	C 	E 
24734	01979114  	D 	E 
24735	01979138  	B 	G 
24736	01979145  	J 	E 
24737	01979183  	F 	E 
24738	01979190  	J 	E 
24739	01979213  	E 	D 
24740	01979237  	C 	F 
24741	01979244  	A 	F 
24742	01979282  	E 	G 
24743	01979305  	C 	E 
24744	01979312  	C 	B 
24745	01979367  	F 	F 
24746	01979428  	B 	C 
24747	01979473  	E 	F 
24748	01979510  	E 	E 
24749	01979527  	G 	C 
24750	01979565  	G 	C 
24751	01979589  	I 	E 
24752	01979596  	G 	F 
24753	01979619  	D 	G 
24754	01979633  	A 	E 
24755	01979640  	H 	E 
24756	01979657  	D 	C 
24757	01979732  	F 	C 
24758	01979855  	B 	C 
24759	01979886  	G 	C 
24760	01979954  	D 	D 
24761	01979961  	C 	B 
24762	01980059  	C 	G 
24763	01980066  	B 	C 
24764	01980073  	A 	E 
24765	01980103  	B 	C 
24766	01980110  	D 	B 
24767	01980134  	J 	E 
24768	01980165  	J 	C 
24769	01980172  	E 	C 
24770	01980189  	F 	E 
24771	01980196  	B 	F 
24772	01980202  	C 	D 
24773	01980226  	F 	E 
24774	01980264  	C 	C 
24775	01980271  	E 	E 
24776	01980295  	F 	E 
24777	01980325  	B 	G 
24778	01980387  	D 	E 
24779	01980394  	C 	C 
24780	01980479  	B 	G 
24781	01980516  	D 	E 
24782	01980554  	B 	E 
24783	01980653  	C 	E 
24784	01980684  	C 	E 
24785	01980691  	D 	G 
24786	01980714  	G 	G 
24787	01980745  	D 	C 
24788	01980769  	C 	F 
24789	01980776  	B 	E 
24790	01980783  	H 	E 
24791	01980844  	G 	F 
24792	01980868  	A 	A 
24793	01981018  	B 	G 
24794	01981049  	C 	C 
24795	01981056  	F 	D 
24796	01981094  	B 	B 
24797	01981124  	D 	C 
24798	01981131  	I 	A 
24799	01981179  	A 	E 
24800	01981186  	H 	E 
24801	01981292  	D 	F 
24802	01981315  	D 	F 
24803	01981353  	D 	E 
24804	01981377  	B 	E 
24805	01981421  	C 	E 
24806	01981452  	A 	C 
24807	01981544  	G 	C 
24808	01981568  	C 	E 
24809	01981599  	E 	A 
24810	01981605  	B 	G 
24811	01981643  	B 	C 
24812	01981827  	E 	G 
24813	01981834  	B 	F 
24814	01981872  	D 	G 
24815	01981896  	C 	F 
24816	01981926  	D 	E 
24817	01981971  	D 	D 
24818	01981995  	G 	E 
24819	01982008  	E 	E 
24820	01982039  	F 	E 
24821	01982091  	E 	A 
24822	01982190  	C 	A 
24823	01982237  	E 	F 
24824	01982251  	C 	F 
24825	01982268  	B 	C 
24826	01982275  	C 	F 
24827	01982305  	C 	E 
24828	01982312  	C 	E 
24829	01982381  	D 	G 
24830	01982404  	C 	E 
24831	01982442  	C 	F 
24832	01982480  	C 	F 
24833	01982541  	C 	F 
24834	01982596  	D 	D 
24835	01982640  	K 	H 
24836	01982794  	D 	G 
24837	01982800  	D 	D 
24838	01982831  	C 	C 
24839	01982848  	F 	E 
24840	01982879  	A 	F 
24841	01982886  	J 	E 
24842	01982985  	G 	E 
24843	01983081  	E 	B 
24844	01983098  	C 	G 
24845	01983166  	E 	F 
24846	01983197  	C 	H 
24847	01983203  	B 	C 
24848	01983234  	C 	G 
24849	01983272  	E 	E 
24850	01983302  	H 	G 
24851	01983333  	F 	G 
24852	01983388  	G 	F 
24853	01983395  	C 	F 
24854	01983425  	H 	G 
24855	01983432  	E 	E 
24856	01983456  	H 	F 
24857	01983463  	A 	F 
24858	01983470  	B 	E 
24859	01983487  	C 	F 
24860	01983500  	D 	G 
24861	01983531  	B 	E 
24862	01983593  	C 	H 
24863	01983616  	B 	F 
24864	01983630  	G 	G 
24865	01983647  	A 	G 
24866	01983777  	C 	E 
24867	01983784  	B 	F 
24868	01983791  	D 	A 
24869	01983876  	C 	C 
24870	01983913  	D 	F 
24871	01983937  	B 	F 
24872	01983951  	B 	F 
24873	01984019  	C 	E 
24874	01984033  	D 	E 
24875	01984057  	D 	G 
24876	01984064  	A 	D 
24877	01984194  	E 	F 
24878	01984217  	D 	E 
24879	01984224  	C 	F 
24880	01984248  	C 	E 
24881	01984255  	D 	C 
24882	01984309  	E 	E 
24883	01984316  	D 	D 
24884	01984323  	G 	E 
24885	01984361  	D 	E 
24886	01984385  	C 	E 
24887	01984408  	A 	E 
24888	01984491  	G 	G 
24889	01984538  	E 	H 
24890	01984606  	C 	G 
24891	01984699  	F 	F 
24892	01984705  	F 	C 
24893	01984712  	G 	E 
24894	01984736  	C 	E 
24895	01984767  	C 	F 
24896	01984781  	D 	G 
24897	01984804  	C 	F 
24898	01984811  	E 	F 
24899	01984828  	B 	E 
24900	01984835  	G 	E 
24901	01984873  	J 	F 
24902	01984880  	C 	D 
24903	01984927  	F 	A 
24904	01984934  	C 	E 
24905	01985023  	F 	G 
24906	01985030  	F 	C 
24907	01985047  	B 	C 
24908	01985054  	G 	G 
24909	01985078  	C 	F 
24910	01985092  	C 	D 
24911	01985108  	J 	C 
24912	01985115  	J 	C 
24913	01985139  	I 	E 
24914	01985191  	C 	E 
24915	01985214  	C 	F 
24916	01985252  	C 	F 
24917	01985269  	G 	C 
24918	01985276  	I 	F 
24919	01985306  	D 	C 
24920	01985320  	D 	E 
24921	01985337  	G 	F 
24922	01985351  	A 	E 
24923	01985375  	C 	G 
24924	01985399  	C 	H 
24925	01985405  	D 	F 
24926	01985443  	D 	E 
24927	01985467  	G 	C 
24928	01985498  	A 	E 
24929	01985542  	J 	E 
24930	01985580  	E 	F 
24931	01985610  	C 	G 
24932	01985634  	G 	F 
24933	01985665  	E 	F 
24934	01985702  	B 	F 
24935	01985733  	C 	C 
24936	01985757  	D 	F 
24937	01985801  	C 	E 
24938	01985863  	C 	A 
24939	01985900  	I 	F 
24940	01985917  	A 	E 
24941	01985948  	B 	C 
24942	01985955  	A 	C 
24943	01986020  	E 	G 
24944	01986082  	A 	F 
24945	01986105  	C 	H 
24946	01986143  	D 	A 
24947	01986204  	C 	D 
24948	01986242  	B 	F 
24949	01986259  	D 	D 
24950	01986273  	C 	C 
24951	01986303  	C 	C 
24952	01986327  	E 	A 
24953	01986419  	C 	E 
24954	01986440  	G 	E 
24955	01986549  	C 	C 
24956	01986556  	C 	G 
24957	01986570  	I 	C 
24958	01986648  	G 	C 
24959	01986693  	D 	E 
24960	01986709  	I 	F 
24961	01986822  	C 	C 
24962	01986860  	E 	G 
24963	01986891  	J 	F 
24964	01986907  	E 	C 
24965	01986914  	F 	G 
24966	01986938  	B 	H 
24967	01987010  	D 	C 
24968	01987027  	E 	C 
24969	01987058  	F 	D 
24970	01987065  	D 	G 
24971	01987072  	B 	G 
24972	01987133  	E 	G 
24973	01987164  	E 	E 
24974	01987225  	B 	D 
24975	01987287  	F 	C 
24976	01987324  	E 	G 
24977	01987355  	E 	C 
24978	01987362  	D 	F 
24979	01987379  	B 	C 
24980	01987393  	A 	F 
24981	01987485  	I 	H 
24982	01987492  	J 	F 
24983	01987522  	F 	D 
24984	01987539  	E 	G 
24985	01987577  	B 	D 
24986	01987584  	D 	E 
24987	01987652  	B 	F 
24988	01987669  	A 	E 
24989	01987720  	D 	E 
24990	01987744  	B 	F 
24991	01987751  	A 	E 
24992	01987782  	D 	E 
24993	01987812  	F 	G 
24994	01987829  	E 	C 
24995	01987843  	E 	E 
24996	01987935  	C 	F 
24997	01987973  	G 	F 
24998	01988031  	C 	G 
24999	01988048  	F 	E 
25000	01988086  	D 	E 
25001	01988161  	D 	H 
25002	01988185  	F 	D 
25003	01988192  	E 	G 
25004	01988291  	F 	G 
25005	01988406  	D 	F 
25006	01988444  	J 	F 
25007	01988468  	H 	E 
25008	01988574  	C 	E 
25009	01988611  	I 	G 
25010	01988635  	B 	E 
25011	01988680  	D 	E 
25012	01988727  	C 	G 
25013	01988758  	E 	F 
25014	01988765  	E 	F 
25015	01988802  	E 	G 
25016	01988840  	C 	F 
25017	01988888  	E 	E 
25018	01988901  	C 	C 
25019	01988956  	D 	C 
25020	01988970  	E 	D 
25021	01989014  	C 	B 
25022	01989021  	C 	B 
25023	01989038  	D 	A 
25024	01989052  	C 	E 
25025	01989151  	J 	F 
25026	01989168  	D 	E 
25027	01989175  	C 	E 
25028	01989212  	B 	F 
25029	01989236  	D 	E 
25030	01989274  	C 	E 
25031	01989397  	D 	F 
25032	01989434  	C 	B 
25033	01989465  	E 	E 
25034	01989472  	E 	E 
25035	01989526  	E 	C 
25036	01989533  	E 	C 
25037	01989564  	D 	D 
25038	01989571  	J 	C 
25039	01989588  	G 	E 
25040	01989595  	K 	H 
25041	01989601  	K 	H 
25042	01989649  	D 	G 
25043	01989694  	F 	E 
25044	01989700  	A 	G 
25045	01989717  	B 	E 
25046	01989724  	B 	E 
25047	01989748  	A 	G 
25048	01989755  	H 	G 
25049	01989809  	G 	H 
25050	01989823  	D 	E 
25051	01989830  	C 	F 
25052	01989854  	D 	C 
25053	01989885  	E 	B 
25054	01989946  	C 	C 
25055	01989960  	F 	C 
25056	01990003  	C 	G 
25057	01990119  	J 	G 
25058	01990164  	D 	F 
25059	01990171  	C 	C 
25060	01990225  	B 	F 
25061	01990270  	C 	G 
25062	01990294  	G 	G 
25063	01990331  	B 	F 
25064	01990348  	C 	D 
25065	01990355  	C 	H 
25066	01990362  	E 	E 
25067	01990379  	C 	A 
25068	01990409  	C 	H 
25069	01990416  	J 	E 
25070	01990423  	F 	E 
25071	01990447  	C 	C 
25072	01990454  	E 	G 
25073	01990485  	C 	G 
25074	01990492  	C 	F 
25075	01990508  	C 	E 
25076	01990515  	B 	D 
25077	01990546  	G 	G 
25078	01990553  	D 	G 
25079	01990607  	D 	G 
25080	01990614  	C 	C 
25081	01990713  	A 	E 
25082	01990720  	B 	F 
25083	01990737  	G 	F 
25084	01990805  	D 	E 
25085	01990836  	G 	F 
25086	01990843  	F 	H 
25087	01990867  	C 	E 
25088	01990881  	H 	C 
25089	01990928  	D 	C 
25090	01990935  	C 	E 
25091	01991017  	B 	E 
25092	01991147  	B 	G 
25093	01991178  	G 	C 
25094	01991208  	B 	E 
25095	01991239  	D 	A 
25096	01991284  	D 	F 
25097	01991369  	E 	G 
25098	01991437  	E 	C 
25099	01991475  	G 	D 
25100	01991499  	A 	E 
25101	01991505  	G 	F 
25102	01991529  	E 	C 
25103	01991536  	D 	F 
25104	01991567  	D 	G 
25105	01991642  	D 	E 
25106	01991741  	C 	E 
25107	01991758  	D 	E 
25108	01991802  	A 	E 
25109	01991833  	H 	F 
25110	01991840  	D 	F 
25111	01991857  	B 	G 
25112	01991895  	E 	C 
25113	01991918  	I 	E 
25114	01991925  	D 	C 
25115	01991932  	E 	F 
25116	01991949  	C 	H 
25117	01991963  	C 	C 
25118	01991987  	E 	G 
25119	01992076  	A 	E 
25120	01992090  	A 	C 
25121	01992106  	J 	A 
25122	01992113  	C 	C 
25123	01992120  	D 	E 
25124	01992151  	B 	E 
25125	01992175  	B 	E 
25126	01992298  	B 	E 
25127	01992311  	D 	C 
25128	01992335  	B 	E 
25129	01992342  	D 	E 
25130	01992359  	C 	C 
25131	01992366  	B 	C 
25132	01992380  	H 	G 
25133	01992403  	F 	E 
25134	01992410  	B 	C 
25135	01992441  	C 	E 
25136	01992458  	J 	E 
25137	01992465  	D 	B 
25138	01992489  	A 	E 
25139	01992502  	B 	F 
25140	01992526  	A 	E 
25141	01992533  	C 	F 
25142	01992557  	C 	E 
25143	01992564  	B 	H 
25144	01992571  	E 	F 
25145	01992588  	E 	B 
25146	01992694  	B 	E 
25147	01992762  	B 	F 
25148	01992786  	B 	E 
25149	01992793  	H 	F 
25150	01992816  	D 	E 
25151	01992847  	J 	E 
25152	01992861  	A 	E 
25153	01992908  	B 	G 
25154	01992915  	J 	E 
25155	01992946  	A 	F 
25156	01992953  	D 	F 
25157	01992977  	I 	C 
25158	01992991  	A 	F 
25159	01993073  	D 	F 
25160	01993127  	D 	F 
25161	01993134  	A 	C 
25162	01993189  	B 	G 
25163	01993196  	F 	E 
25164	01993219  	C 	E 
25165	01993226  	B 	G 
25166	01993349  	D 	F 
25167	01993370  	G 	F 
25168	01993387  	E 	F 
25169	01993448  	D 	E 
25170	01993455  	G 	E 
25171	01993516  	D 	F 
25172	01993523  	D 	F 
25173	01993547  	A 	E 
25174	01993615  	J 	E 
25175	01993639  	D 	F 
25176	01993653  	D 	F 
25177	01993660  	F 	F 
25178	01993684  	K 	E 
25179	01993721  	G 	E 
25180	01993752  	F 	C 
25181	01993790  	D 	E 
25182	01993813  	B 	E 
25183	01993837  	K 	H 
25184	01993844  	E 	E 
25185	01993851  	J 	B 
25186	01993875  	A 	E 
25187	01993912  	A 	E 
25188	01993950  	A 	G 
25189	01993981  	H 	E 
25190	01994032  	J 	B 
25191	01994049  	J 	B 
25192	01994056  	B 	E 
25193	01994063  	C 	G 
25194	01994131  	A 	E 
25195	01994155  	B 	G 
25196	01994209  	B 	F 
25197	01994223  	F 	F 
25198	01994308  	D 	F 
25199	01994391  	A 	B 
25200	01994421  	C 	F 
25201	01994438  	H 	G 
25202	01994490  	F 	B 
25203	01994513  	F 	E 
25204	01994537  	B 	C 
25205	01994551  	A 	F 
25206	01994612  	E 	D 
25207	01994636  	D 	B 
25208	01994650  	D 	E 
25209	01994674  	D 	C 
25210	01994698  	D 	G 
25211	01994735  	C 	F 
25212	01994773  	G 	F 
25213	01994803  	D 	F 
25214	01994872  	B 	F 
25215	01994926  	F 	F 
25216	01995046  	A 	H 
25217	01995077  	D 	F 
25218	01995084  	C 	C 
25219	01995138  	D 	E 
25220	01995169  	C 	F 
25221	01995183  	D 	B 
25222	01995206  	F 	D 
25223	01995213  	C 	C 
25224	01995237  	D 	C 
25225	01995244  	D 	C 
25226	01995312  	C 	F 
25227	01995398  	D 	C 
25228	01995404  	E 	F 
25229	01995411  	C 	F 
25230	01995480  	F 	F 
25231	01995503  	C 	F 
25232	01995510  	C 	F 
25233	01995527  	C 	G 
25234	01995602  	E 	C 
25235	01995640  	C 	G 
25236	01995657  	B 	E 
25237	01995732  	C 	H 
25238	01995749  	D 	D 
25239	01995787  	E 	E 
25240	01995800  	G 	F 
25241	01995831  	E 	E 
25242	01995855  	F 	E 
25243	01995916  	K 	E 
25244	01995923  	C 	E 
25245	01995954  	F 	B 
25246	01995961  	C 	G 
25247	01996012  	B 	C 
25248	01996036  	B 	F 
25249	01996050  	E 	C 
25250	01996173  	E 	F 
25251	01996180  	C 	C 
25252	01996210  	G 	C 
25253	01996289  	D 	F 
25254	01996388  	E 	F 
25255	01996456  	F 	C 
25256	01996463  	E 	E 
25257	01996487  	A 	G 
25258	01996500  	A 	C 
25259	01996548  	E 	E 
25260	01996562  	F 	F 
25261	01996586  	C 	D 
25262	01996593  	J 	F 
25263	01996616  	C 	E 
25264	01996630  	I 	E 
25265	01996661  	C 	C 
25266	01996685  	D 	E 
25267	01996692  	E 	D 
25268	01996708  	D 	D 
25269	01996739  	J 	A 
25270	01996784  	G 	E 
25271	01996807  	A 	E 
25272	01996814  	J 	C 
25273	01996838  	D 	C 
25274	01996869  	J 	E 
25275	01996876  	C 	C 
25276	01996883  	E 	E 
25277	01996937  	C 	A 
25278	01997026  	D 	F 
25279	01997033  	D 	F 
25280	01997040  	F 	A 
25281	01997057  	C 	E 
25282	01997064  	F 	D 
25283	01997071  	B 	C 
25284	01997088  	G 	B 
25285	01997101  	D 	G 
25286	01997125  	I 	E 
25287	01997248  	I 	E 
25288	01997255  	C 	G 
25289	01997262  	E 	E 
25290	01997293  	D 	D 
25291	01997392  	D 	E 
25292	01997422  	D 	G 
25293	01997484  	J 	E 
25294	01997521  	D 	F 
25295	01997736  	E 	E 
25296	01997859  	C 	G 
25297	01997873  	E 	C 
25298	01997880  	D 	B 
25299	01997903  	C 	D 
25300	01997927  	D 	F 
25301	01997965  	I 	B 
25302	01998108  	D 	B 
25303	01998115  	C 	G 
25304	01998146  	D 	B 
25305	01998160  	I 	F 
25306	01998191  	E 	C 
25307	01998207  	D 	B 
25308	01998214  	F 	B 
25309	01998238  	G 	C 
25310	01998269  	F 	E 
25311	01998283  	D 	C 
25312	01998368  	D 	E 
25313	01998429  	F 	C 
25314	01998443  	C 	E 
25315	01998467  	C 	C 
25316	01998511  	F 	C 
25317	01998542  	D 	E 
25318	01998559  	C 	C 
25319	01998566  	J 	E 
25320	01998658  	J 	D 
25321	01998702  	A 	C 
25322	01998771  	A 	C 
25323	01998795  	E 	F 
25324	01998801  	C 	G 
25325	01998818  	C 	C 
25326	01998849  	C 	E 
25327	01998887  	C 	C 
25328	01998894  	B 	G 
25329	01998917  	A 	F 
25330	01998931  	D 	F 
25331	01998962  	B 	E 
25332	01998986  	B 	C 
25333	01999020  	F 	F 
25334	01999037  	D 	G 
25335	01999112  	E 	E 
25336	01999129  	C 	C 
25337	01999167  	G 	E 
25338	01999181  	D 	G 
25339	01999211  	A 	F 
25340	01999259  	A 	E 
25341	01999266  	F 	F 
25342	01999273  	D 	C 
25343	01999310  	B 	F 
25344	01999365  	F 	C 
25345	01999457  	E 	C 
25346	01999488  	A 	F 
25347	01999532  	D 	H 
25348	01999563  	C 	G 
25349	01999600  	A 	E 
25350	01999624  	I 	E 
25351	01999716  	C 	F 
25352	01999723  	D 	A 
25353	01999761  	D 	D 
25354	01999785  	B 	F 
25355	01999839  	A 	E 
25356	01999891  	C 	G 
25357	01999907  	C 	D 
25358	01999914  	C 	D 
25359	01999976  	D 	C 
25360	01999990  	C 	F 
25361	02000084  	C 	E 
25362	02000152  	B 	E 
25363	02000244  	J 	G 
25364	02000251  	B 	C 
25365	02000329  	I 	E 
25366	02000336  	E 	G 
25367	02000442  	E 	F 
25368	02000558  	B 	E 
25369	02000565  	A 	E 
25370	02000619  	B 	F 
25371	02000749  	E 	G 
25372	02000756  	D 	C 
25373	02000763  	E 	F 
25374	02000879  	C 	G 
25375	02000909  	C 	B 
25376	02000916  	D 	E 
25377	02000930  	F 	F 
25378	02000947  	G 	F 
25379	02000961  	C 	F 
25380	02000985  	C 	G 
25381	02000992  	A 	C 
25382	02001074  	D 	H 
25383	02001098  	A 	G 
25384	02001166  	B 	G 
25385	02001234  	H 	E 
25386	02001241  	E 	C 
25387	02001265  	A 	E 
25388	02001371  	F 	B 
25389	02001395  	J 	E 
25390	02001487  	E 	F 
25391	02001494  	J 	F 
25392	02001609  	G 	C 
25393	02001623  	B 	F 
25394	02001678  	B 	G 
25395	02001753  	C 	A 
25396	02001777  	E 	B 
25397	02001791  	C 	C 
25398	02001838  	E 	G 
25399	02001876  	A 	C 
25400	02001906  	D 	F 
25401	02001951  	C 	F 
25402	02001968  	A 	E 
25403	02001975  	H 	F 
25404	02001999  	E 	C 
25405	02002002  	A 	E 
25406	02002033  	E 	C 
25407	02002057  	G 	E 
25408	02002064  	B 	E 
25409	02002071  	E 	F 
25410	02002095  	E 	D 
25411	02002101  	A 	D 
25412	02002156  	C 	C 
25413	02002194  	E 	D 
25414	02002231  	D 	B 
25415	02002248  	E 	G 
25416	02002309  	C 	D 
25417	02002347  	E 	C 
25418	02002385  	B 	F 
25419	02002392  	A 	E 
25420	02002460  	F 	D 
25421	02002477  	C 	G 
25422	02002484  	E 	C 
25423	02002491  	D 	F 
25424	02002545  	D 	D 
25425	02002583  	E 	G 
25426	02002590  	J 	E 
25427	02002637  	H 	C 
25428	02002682  	E 	G 
25429	02002736  	D 	E 
25430	02002743  	F 	E 
25431	02002750  	B 	G 
25432	02002774  	F 	E 
25433	02002880  	F 	E 
25434	02002903  	G 	B 
25435	02002927  	E 	B 
25436	02002965  	G 	C 
25437	02003030  	A 	D 
25438	02003061  	C 	G 
25439	02003078  	D 	E 
25440	02003092  	C 	G 
25441	02003146  	C 	E 
25442	02003153  	D 	D 
25443	02003160  	E 	F 
25444	02003207  	D 	F 
25445	02003276  	A 	F 
25446	02003306  	B 	C 
25447	02003405  	C 	E 
25448	02003467  	D 	G 
25449	02003542  	C 	F 
25450	02003559  	C 	E 
25451	02003566  	C 	E 
25452	02003627  	E 	B 
25453	02003726  	E 	F 
25454	02003733  	F 	E 
25455	02003795  	D 	C 
25456	02003825  	F 	E 
25457	02003849  	F 	H 
25458	02003856  	C 	G 
25459	02003887  	D 	F 
25460	02003894  	G 	F 
